,i,j,w
11237,205,54,2.07009696960449
11238,205,55,1.32203376293182
11239,205,56,0.7819564640522
11240,205,57,0.724931955337524
11241,205,58,8.43087735772133
11242,205,59,2.50907602906227
11243,205,60,2.35897022485733
11244,205,61,113.92948871851
11245,205,62,16.4989978969097
11246,205,63,7.93889355659485
11247,205,64,20.7856398820877
11248,205,65,36.0298146009445
11249,205,66,2.05756366252899
11250,205,67,2.59591770172119
11251,205,68,21.0835264921188
11252,205,69,9.80396580696106
11253,205,70,13.3775945603848
11254,205,71,5.43563067913055
11255,205,72,5.76332920789719
11256,205,73,14.249192237854
11257,205,74,2.72588381171227
11258,205,75,20.8827428221703
11259,205,76,37.0655816495419
11260,205,77,0.905361413955688
11261,205,79,0.991019755601883
11262,205,80,0.92046320438385
11263,205,81,18.5708501935005
11264,205,83,7.36218047142029
11265,205,84,1.1024606525898
11266,205,85,6.69474312663078
11267,205,86,14.4220174252987
11268,205,87,3.03393018245697
11269,205,88,16.9843299984932
11270,205,89,47.9460379481316
11271,205,90,26.1563019454479
11272,205,91,92.4113238155842
11273,205,92,5.49936252832413
11274,205,93,20.4911254048347
11275,205,94,34.2257616519928
11276,205,95,43.2402459979057
11277,205,96,4.39531853795052
11278,205,97,5.37254121899605
11279,205,98,8.11514443159103
11280,205,99,4.45852118730545
11281,205,100,1.80185204744339
11282,205,101,1.98988896608353
11283,205,108,2.72431498765945
11284,205,116,0.512741327285767
11285,205,119,1.32949596643448
11286,205,120,0.917050898075104
11287,205,121,1.37709403038025
11288,205,122,0.732966721057892
11289,205,123,10.9060052931309
11290,205,129,4.54708480834961
11291,205,131,0.367267310619354
11292,205,135,0.689585089683533
11293,205,136,0.525402247905731
11294,205,137,1.60604727268219
11295,205,140,0.803151339292526
11296,205,141,1.41034656763077
11297,205,144,0.416109651327133
11298,205,147,0.713737607002258
11299,205,148,3.1836451292038
11300,205,150,0.45038977265358
11301,205,151,10.415090918541
11302,205,152,1.06041812896729
11303,205,153,1.77651956677437
11304,205,154,1.42625147104263
11305,205,155,1.78894984722137
11306,205,157,1.1611193716526
11307,205,162,0.68596351146698
11308,205,166,2.69016182422638
11309,205,169,1.12138557434082
11310,205,171,2.35071563720703
11311,205,173,0.536048412322998
11312,205,174,0.427586585283279
11313,205,176,1.84637415409088
11314,205,177,1.28731507062912
11315,205,179,0.730378925800323
11316,205,180,6.86093717813492
11317,205,183,0.373829334974289
11318,205,184,0.887870192527771
11319,205,185,1.6589717566967
11320,205,186,1.84694334864616
11321,205,187,1.18799233436584
11322,205,188,6.4107238650322
11323,205,189,5.47944051027298
11324,205,190,3.57521477341652
11325,205,193,2.96294555068016
11326,205,194,1.7776306271553
11327,205,195,0.631769418716431
11328,205,196,0.428361803293228
11329,205,198,0.467524170875549
11330,205,200,0.441827028989792
11331,205,201,0.933604121208191
11332,205,202,171.4806227386
11333,205,203,284.008274435997
11334,205,204,1107.03788352013
11335,206,0,421.462063580751
11336,206,1,74.840176731348
11337,206,2,3.43844574689865
11338,206,3,77.2057925611734
11339,206,4,64.2444474101067
11340,206,5,13.4119808077812
11341,206,6,81.9394660890102
11342,206,7,241.069690287113
11343,206,8,64.8492822945118
11344,206,9,120.994435608387
11345,206,10,281.818918406963
11346,206,11,7.95544090867043
11347,206,12,86.2283861637115
11348,206,13,10.8480011224747
11349,206,14,28.7016964256763
11350,206,15,46.7634100914001
11351,206,16,112.376270920038
11352,206,17,82.924309015274
11353,206,18,63.35320982337
11354,206,19,207.774924010038
11355,206,20,47.3315724432468
11356,206,21,5.6666753590107
11357,206,22,32.5846916735172
11358,206,23,6.32081991434097
11359,206,24,7.26794230937958
11360,206,25,56.2959887087345
11361,206,26,16.1314952373505
11362,206,27,44.2935848236084
11363,206,28,40.2699417471886
11364,206,29,92.0331619679928
11365,206,30,6.90317952632904
11366,206,31,6.03567013144493
11367,206,32,33.6715960502625
11368,206,33,67.484247893095
11369,206,34,52.4288331270218
11370,206,35,35.6045399904251
11371,206,36,7.34919059276581
11372,206,37,36.1245476305485
11373,206,38,77.540647059679
11374,206,39,11.9665510654449
11375,206,40,106.532141238451
11376,206,41,24.283735960722
11377,206,43,5.75763180851936
11378,206,45,28.503508836031
11379,206,46,40.6726431250572
11380,206,47,56.9466608762741
11381,206,48,5.43074470758438
11382,206,49,12.079457461834
11383,206,50,20.6438472568989
11384,206,51,3.48727467656136
11385,206,52,17.3180477619171
11386,206,53,1182.03146880865
11387,206,54,385.899744987488
11388,206,55,85.6211804747581
11389,206,56,5.99921554327011
11390,206,57,1.10998257994652
11391,206,58,48.8393438756466
11392,206,59,1.83185020089149
11393,206,60,7.22822749614716
11394,206,61,35.8972893059254
11395,206,62,4.04772827029228
11396,206,63,6.5242612361908
11397,206,64,5.58115994930267
11398,206,65,10.6782275438309
11399,206,66,0.518006324768066
11400,206,67,3.91078862547874
11401,206,68,85.3539381325245
11402,206,69,2.35900431871414
11403,206,70,3.38032785058022
11404,206,71,1.8920773267746
11405,206,72,113.767143666744
11406,206,73,64.1751272976398
11407,206,74,34.2806074619293
11408,206,75,122.258668512106
11409,206,76,6.97330635786057
11410,206,77,58.9174971282482
11411,206,78,5.54946449398994
11412,206,79,39.7144843041897
11413,206,80,0.648258745670319
11414,206,81,14.6681680977345
11415,206,82,2.6706286072731
11416,206,83,233.182452440262
11417,206,84,19.4591157436371
11418,206,85,80.0824712961912
11419,206,86,23.5184529423714
11420,206,87,31.0836134850979
11421,206,88,5.76515585184097
11422,206,89,2.62417170405388
11423,206,90,6.08847111463547
11424,206,91,30.2832941710949
11425,206,92,12.3859436661005
11426,206,93,18.1092956066132
11427,206,94,10.4048152863979
11428,206,95,15.3081268668175
11429,206,96,66.5872777402401
11430,206,97,139.008518829942
11431,206,98,962.636550545692
11432,206,99,13.3572282493114
11433,206,100,5.70814949274063
11434,206,101,44.9712281823158
11435,206,102,10.2263756394386
11436,206,104,2.65960675477982
11437,206,105,12.1902474164963
11438,206,106,3.33466824889183
11439,206,107,25.258264362812
11440,206,108,5.4181581735611
11441,206,109,28.9102649688721
11442,206,110,21.7881816923618
11443,206,111,88.1582258939743
11444,206,112,29.3146005868912
11445,206,113,41.9701633453369
11446,206,118,0.598059356212616
11447,206,119,2.57786172628403
11448,206,120,1.25301417708397
11449,206,121,3.01594710350037
11450,206,122,8.29971170425415
11451,206,123,1.30424112081528
11452,206,124,1.65978288650513
11453,206,126,4.18294024467468
11454,206,128,1.28172194957733
11455,206,132,8.50216421484947
11456,206,133,2.09776484966278
11457,206,134,11.018378585577
11458,206,135,15.9160879850388
11459,206,136,9.13051196932793
11460,206,137,46.7167231738567
11461,206,138,0.319746375083923
11462,206,139,0.399386286735535
11463,206,140,23.38014793396
11464,206,141,20.2315480113029
11465,206,143,5.33483546972275
11466,206,145,2.30114695429802
11467,206,148,4.72546547651291
11468,206,150,4.91581630706787
11469,206,151,3.34075176715851
11470,206,152,3.18569624423981
11471,206,163,3.27400314807892
11472,206,164,19.1156344115734
11473,206,165,0.9885233938694
11474,206,166,48.3022500276566
11475,206,167,0.356854408979416
11476,206,171,0.357025414705276
11477,206,172,8.65378680825233
11478,206,173,4.95902010798454
11479,206,174,30.7941616773605
11480,206,175,6.6463668346405
11481,206,177,2.21269559860229
11482,206,182,27.242552280426
11483,206,183,35.1846982240677
11484,206,184,6.93307137489319
11485,206,185,27.2293328046799
11486,206,186,2.75482058525085
11487,206,187,17.9157100021839
11488,206,188,1.42933005094528
11489,206,189,0.703693866729736
11490,206,190,0.340666264295578
11491,206,191,2.80235686898232
11492,206,192,2.46838894486427
11493,206,195,15.6459104418755
11494,206,196,97.8722845315933
11495,206,197,29.2699551582336
11496,206,198,6.15730777382851
11497,206,199,5.20579724013805
11498,206,200,6.35531944036484
11499,206,201,9.6923408806324
11500,206,202,2065.38079717755
11501,206,203,112.226123631001
11502,206,204,317.517251461744
11503,206,205,325.407873570919
11504,207,0,291.480323791504
11505,207,1,11.5821532607079
11506,207,2,1.30490785837173
11507,207,3,20.4940561652184
11508,207,4,7.70695388317108
11509,207,5,0.397493004798889
11510,207,6,10.2684196233749
11511,207,7,5.19794529676437
11512,207,8,3.60727781057358
11513,207,9,4.55212309956551
11514,207,10,15.5261302888393
11515,207,11,0.770253539085388
11516,207,12,9.84527450799942
11517,207,13,1.15562498569489
11518,207,14,0.452143520116806
11519,207,15,1.04707503318787
11520,207,16,2.38281083106995
11521,207,17,3.97579371929169
11522,207,18,15.52853256464
11523,207,19,7.8468476831913
11524,207,20,0.475037455558777
11525,207,21,1.13650763034821
11526,207,22,2.82854419946671
11527,207,23,1.18319517374039
11528,207,25,7.07357022166252
11529,207,26,0.426139146089554
11530,207,27,2.79731023311615
11531,207,28,13.8610631227493
11532,207,29,6.37262251973152
11533,207,30,0.388644248247147
11534,207,31,0.311430394649506
11535,207,32,4.4448901116848
11536,207,33,8.0418037623167
11537,207,34,0.527215957641602
11538,207,35,0.421564340591431
11539,207,36,0.793363958597183
11540,207,37,2.88539677858353
11541,207,38,2.59588371217251
11542,207,40,7.08876889944077
11543,207,41,0.923558294773102
11544,207,46,18.0688579082489
11545,207,47,2.78082218766212
11546,207,48,1.21282565593719
11547,207,49,0.864976227283478
11548,207,52,6.76297441124916
11549,207,53,575.045113772154
11550,207,54,6.93135261535645
11551,207,55,383.411274790764
11552,207,56,4.82285550236702
11553,207,58,1.42626133561134
11554,207,61,9.98109167814255
11555,207,62,2.77298337221146
11556,207,63,4.22117820382118
11557,207,64,6.20613420009613
11558,207,65,0.50959849357605
11559,207,66,0.438199073076248
11560,207,68,10.1466816067696
11561,207,69,1.51940187811852
11562,207,70,2.56486058235168
11563,207,72,7.42705526947975
11564,207,73,2.69735318422318
11565,207,75,14.4453964829445
11566,207,76,0.51936936378479
11567,207,77,1.46817830204964
11568,207,78,0.37308931350708
11569,207,79,1.37806606292725
11570,207,80,5.01841032505035
11571,207,81,0.56253707408905
11572,207,82,1.93355080485344
11573,207,83,54.0692721307278
11574,207,85,6.35584864020348
11575,207,86,3.14271500706673
11576,207,87,0.632029891014099
11577,207,88,0.379226207733154
11578,207,89,2.38643082976341
11579,207,91,8.62610507011414
11580,207,92,1.18945944309235
11581,207,93,3.12730717658997
11582,207,94,2.00108242034912
11583,207,95,0.957361787557602
11584,207,96,9.10299721360207
11585,207,97,8.00386902689934
11586,207,98,31.1550191044807
11587,207,100,2.38574039936066
11588,207,101,4.3861585855484
11589,207,105,0.461838781833649
11590,207,110,0.485094875097275
11591,207,111,1.02853524684906
11592,207,113,1.26832580566406
11593,207,120,0.831778258085251
11594,207,121,0.387612670660019
11595,207,132,1.15196514129639
11596,207,134,3.53293597698212
11597,207,135,1.60745179653168
11598,207,136,0.366308838129044
11599,207,137,2.39659255743027
11600,207,138,0.35885488986969
11601,207,140,0.73884704709053
11602,207,141,0.419665455818176
11603,207,146,0.552703201770782
11604,207,151,4.14377620816231
11605,207,152,0.882436603307724
11606,207,164,2.69278883934021
11607,207,166,3.66219164431095
11608,207,171,0.76378059387207
11609,207,172,1.90458282828331
11610,207,174,1.16897636651993
11611,207,177,0.607469618320465
11612,207,182,0.738590240478516
11613,207,183,2.4495407640934
11614,207,185,2.84142225980759
11615,207,187,0.301186829805374
11616,207,188,0.826499700546265
11617,207,189,2.53537547588348
11618,207,191,0.299596935510635
11619,207,192,1.08740544319153
11620,207,195,0.395298451185226
11621,207,197,1.56558594107628
11622,207,198,0.341338932514191
11623,207,199,0.535249531269073
11624,207,200,0.435411989688873
11625,207,202,233.452781051397
11626,207,203,31.0959331691265
11627,207,204,51.2016259729862
11628,207,205,115.134022593498
11629,207,206,866.031391531229
11630,208,0,406.146567851305
11631,208,1,2.44869297742844
11632,208,3,2.39406722784042
11633,208,4,0.381066769361496
11634,208,6,0.982513546943665
11635,208,7,12.9185853898525
11636,208,8,1.95866066217422
11637,208,10,2.46617338061333
11638,208,11,0.417878568172455
11639,208,12,0.346702247858047
11640,208,13,1.31411844491959
11641,208,14,1.50867605209351
11642,208,19,0.45329961180687
11643,208,22,0.535189032554626
11644,208,29,1.64649805426598
11645,208,30,0.524397194385529
11646,208,31,0.488349884748459
11647,208,32,1.04205764830112
11648,208,33,0.316652417182922
11649,208,34,0.760405600070953
11650,208,42,1.08192336559296
11651,208,44,3.06456303596497
11652,208,45,1.76645678281784
11653,208,50,105.866122424603
11654,208,51,1.1600114107132
11655,208,52,122.207885980606
11656,208,53,23.1505551636219
11657,208,54,4.74200749397278
11658,208,55,42.9197625517845
11659,208,56,4.73577439785004
11660,208,57,0.366373538970947
11661,208,62,0.296795576810837
11662,208,63,0.324673116207123
11663,208,66,22.7517152130604
11664,208,68,0.603195488452911
11665,208,71,1.5284059047699
11666,208,73,0.697559356689453
11667,208,74,13.5296687483788
11668,208,75,1.14373996853828
11669,208,77,16.9472392499447
11670,208,78,15.3751658201218
11671,208,79,11.7580158114433
11672,208,80,149.66204303503
11673,208,81,31.9658770561218
11674,208,82,106.901184111834
11675,208,83,33.1045415699482
11676,208,85,0.988440692424774
11677,208,87,0.343753725290298
11678,208,88,6.70090064406395
11679,208,90,1.26484715938568
11680,208,93,2.25226923823357
11681,208,94,0.63940417766571
11682,208,96,0.30571237206459
11683,208,97,8.37739700078964
11684,208,98,4.68520885705948
11685,208,99,0.276050597429276
11686,208,100,0.305768042802811
11687,208,101,3.56250759959221
11688,208,137,0.630805969238281
11689,208,152,0.552703142166138
11690,208,158,7.45724236965179
11691,208,160,17.592841386795
11692,208,161,2.54065454006195
11693,208,166,1.04751732945442
11694,208,171,1.85677111148834
11695,208,174,1.60678970813751
11696,208,187,0.345637083053589
11697,208,188,2.52967739105225
11698,208,190,0.717217266559601
11699,208,193,0.924874186515808
11700,208,202,11.2407245635986
11701,208,203,64.6812865138054
11702,208,204,343.927710086107
11703,208,205,22.3673328757286
11704,208,206,10.2176532447338
11705,208,207,59.9012232124805
11706,209,0,43.5653149783611
11707,209,1,0.420692414045334
11708,209,3,2.59621086716652
11709,209,4,4.78399050235748
11710,209,5,1.05971157550812
11711,209,6,7.55514591932297
11712,209,7,6.98804673552513
11713,209,9,1.89938169717789
11714,209,10,20.0887498855591
11715,209,11,6.0760178565979
11716,209,12,16.9476717710495
11717,209,13,23.2005925774574
11718,209,14,4.80788457393646
11719,209,15,10.4800954461098
11720,209,16,37.7123371958733
11721,209,17,4.13775756955147
11722,209,18,32.9988495707512
11723,209,19,146.022383064032
11724,209,20,8.38530623912811
11725,209,21,1.48440879583359
11726,209,22,13.8267128169537
11727,209,23,2.60988330841064
11728,209,24,0.74296110868454
11729,209,25,10.8836771547794
11730,209,26,1.6101616024971
11731,209,27,7.09447291493416
11732,209,28,23.2427123188972
11733,209,29,3.01238787174225
11734,209,32,3.10580086708069
11735,209,33,12.9515320360661
11736,209,34,4.16298422217369
11737,209,35,10.2125686109066
11738,209,36,0.78682753443718
11739,209,37,6.96484032273293
11740,209,38,25.3237726688385
11741,209,39,39.8996994495392
11742,209,40,10.8706587851048
11743,209,41,7.0439119040966
11744,209,42,3.00518900156021
11745,209,43,16.9066568017006
11746,209,44,19.7644071877003
11747,209,45,72.0653523206711
11748,209,46,125.295834124088
11749,209,47,16.3461286723614
11750,209,48,54.8409590423107
11751,209,49,1.81498953700066
11752,209,50,46.2838703095913
11753,209,52,1.84961354732513
11754,209,53,2.9802802503109
11755,209,54,0.470736742019653
11756,209,55,3.6786433160305
11757,209,56,0.600981771945953
11758,209,58,3.68695184588432
11759,209,59,5.72083529829979
11760,209,60,2.45028805732727
11761,209,61,14.1029701530933
11762,209,62,37.5717495083809
11763,209,63,16.9326328039169
11764,209,65,31.3886336386204
11765,209,66,20.7731050252914
11766,209,67,0.304482072591782
11767,209,68,10.4723447263241
11768,209,69,27.0715444087982
11769,209,70,10.3575601279736
11770,209,71,16.140946239233
11771,209,72,28.2639480531216
11772,209,73,31.9293066561222
11773,209,74,7.46625909209251
11774,209,75,8.89662292599678
11775,209,76,27.9308185577393
11776,209,77,6.83110743761063
11777,209,78,2.09989356994629
11778,209,79,15.8511601090431
11779,209,80,4.96159452199936
11780,209,81,20.1754170954227
11781,209,82,18.0383386015892
11782,209,83,8.35527649521828
11783,209,84,0.342374533414841
11784,209,85,11.4280743002892
11785,209,86,3.95331308245659
11786,209,87,2.60210403800011
11787,209,88,90.1108236908913
11788,209,89,29.2315446138382
11789,209,90,85.2812538146973
11790,209,91,65.386910378933
11791,209,93,1.73843419551849
11792,209,95,20.3847694993019
11793,209,96,1.87024089694023
11794,209,97,9.06361609697342
11795,209,98,2.96544432640076
11796,209,99,0.775266349315643
11797,209,101,578.755374088883
11798,209,102,70.7579041421413
11799,209,103,7.03694206476212
11800,209,104,10.2210741639137
11801,209,105,38.390830129385
11802,209,106,12.186744093895
11803,209,107,40.5261026918888
11804,209,108,13.3912221193314
11805,209,109,17.9722900092602
11806,209,110,34.916806101799
11807,209,111,56.1995856463909
11808,209,112,18.6155851483345
11809,209,113,29.619838476181
11810,209,114,216.739909827709
11811,209,115,165.532183378935
11812,209,116,61.6117458045483
11813,209,117,170.439723700285
11814,209,118,63.4008807837963
11815,209,119,495.256357908249
11816,209,120,422.973145723343
11817,209,121,537.458714097738
11818,209,122,334.908376276493
11819,209,123,610.972046047449
11820,209,124,293.036237508059
11821,209,125,10.8018726110458
11822,209,126,18.995094537735
11823,209,127,4.95631676912308
11824,209,128,18.9990311264992
11825,209,129,142.597172886133
11826,209,130,50.3332116603851
11827,209,131,279.796624600887
11828,209,132,11.123108536005
11829,209,133,15.6099397540092
11830,209,134,77.9646662473679
11831,209,135,21.6631611287594
11832,209,136,40.5760888457298
11833,209,137,242.081932485104
11834,209,138,59.7363817095757
11835,209,139,40.753226518631
11836,209,140,117.077900856733
11837,209,141,505.89662784338
11838,209,142,96.6022992730141
11839,209,143,205.428501278162
11840,209,144,131.074106991291
11841,209,145,12.3125337064266
11842,209,146,17.6997116208076
11843,209,147,123.646464437246
11844,209,148,10.8169923424721
11845,209,149,1.23214799165726
11846,209,150,29.6748577654362
11847,209,151,752.218281149864
11848,209,152,73.1944080293179
11849,209,153,176.659638285637
11850,209,154,85.0695172846317
11851,209,155,6.67152327299118
11852,209,156,53.1799552738667
11853,209,157,6.75899085402489
11854,209,158,11.0134668648243
11855,209,159,23.5066228806973
11856,209,160,6.18033561110497
11857,209,161,48.2207860946655
11858,209,162,34.4515065848827
11859,209,163,43.4552658200264
11860,209,164,17.069238036871
11861,209,165,8.67599785327911
11862,209,166,63.3959318101406
11863,209,167,18.173466026783
11864,209,168,253.357650071383
11865,209,169,227.896530479193
11866,209,170,101.155562609434
11867,209,171,31.5029528737068
11868,209,172,72.140272051096
11869,209,173,7.57902225852013
11870,209,174,60.0569726526737
11871,209,175,63.4776133596897
11872,209,176,48.1809809803963
11873,209,177,119.738682001829
11874,209,178,195.955489814281
11875,209,179,178.735195308924
11876,209,180,502.335833907127
11877,209,181,164.717134743929
11878,209,182,17.0372261106968
11879,209,183,38.9689449667931
11880,209,184,38.47581204772
11881,209,185,108.066530764103
11882,209,186,102.697454750538
11883,209,187,24.9780398011208
11884,209,188,10.9988415241241
11885,209,189,10.269745528698
11886,209,190,211.349975019693
11887,209,191,7.78433203697205
11888,209,192,99.5226977169514
11889,209,193,466.348189741373
11890,209,194,453.919029563665
11891,209,195,53.6058301627636
11892,209,196,55.2095093429089
11893,209,197,237.658155679703
11894,209,198,34.3640382289886
11895,209,199,16.9387744963169
11896,209,200,13.929541260004
11897,209,201,60.7017293274403
11898,209,202,637.332583844662
11899,209,203,73.0090144276619
11900,209,204,22.5152385234833
11901,209,205,15.2390421032906
11902,209,206,55.2143867611885
11903,209,207,5.41131228208542
11904,210,0,22.6016966104507
11905,210,13,6.9938659965992
11906,210,14,1.19428259134293
11907,210,15,2.52623617649078
11908,210,16,16.3314838409424
11909,210,17,0.880051851272583
11910,210,18,24.8143919706345
11911,210,19,86.5334104597569
11912,210,20,0.461760371923447
11913,210,21,0.935018658638
11914,210,22,0.480653643608093
11915,210,23,0.538658916950226
11916,210,24,1.18910163640976
11917,210,25,1.17566454410553
11918,210,27,0.409827619791031
11919,210,28,16.6090098023415
11920,210,33,1.90002435445786
11921,210,34,0.69953989982605
11922,210,35,5.12680923938751
11923,210,36,0.412310183048248
11924,210,37,0.881867080926895
11925,210,38,6.42699456214905
11926,210,39,27.4068860411644
11927,210,40,2.3344814479351
11928,210,41,1.0959863960743
11929,210,42,2.20141065120697
11930,210,43,4.27185332775116
11931,210,44,4.87047401070595
11932,210,45,20.183980435133
11933,210,46,53.1507771909237
11934,210,47,2.69979676604271
11935,210,48,25.3926514387131
11936,210,50,9.92893522977829
11937,210,52,22.09511500597
11938,210,53,3.16241875290871
11939,210,55,1.02390480041504
11940,210,59,1.23713946342468
11941,210,61,7.40685948729515
11942,210,62,40.1528978645802
11943,210,63,25.2970255017281
11944,210,64,1.46080708503723
11945,210,65,10.9481872618198
11946,210,66,6.88444581627846
11947,210,68,2.5024528503418
11948,210,69,27.8959465324879
11949,210,70,16.4832191467285
11950,210,71,35.0983331203461
11951,210,72,0.60260796546936
11952,210,73,6.64526259899139
11953,210,74,3.24612337350845
11954,210,75,1.56521707773209
11955,210,76,15.0877494812012
11956,210,77,0.802000761032104
11957,210,78,4.21849834918976
11958,210,79,1.59718519449234
11959,210,80,20.1179675459862
11960,210,81,124.328572571278
11961,210,82,20.3841968774796
11962,210,83,0.471982002258301
11963,210,84,0.479291215538979
11964,210,85,0.890995174646378
11965,210,86,1.7670521736145
11966,210,88,134.662017047405
11967,210,89,16.8241059780121
11968,210,90,41.4590945541859
11969,210,91,31.0088750720024
11970,210,93,8.0213411450386
11971,210,94,2.00101119279861
11972,210,95,11.165791451931
11973,210,96,1.61752545833588
11974,210,97,2.37648558616638
11975,210,98,0.673738181591034
11976,210,101,64.7486279606819
11977,210,102,0.789706826210022
11978,210,103,1.89941549301147
11979,210,104,1.48703801631927
11980,210,105,3.49602967500687
11981,210,106,8.8309086561203
11982,210,107,3.86733531951904
11983,210,109,1.77431511878967
11984,210,110,0.457468926906586
11985,210,111,1.42912125587463
11986,210,112,1.32140356302261
11987,210,113,2.61965942382812
11988,210,114,114.069393098354
11989,210,115,288.386078894138
11990,210,116,56.59312453866
11991,210,117,108.029136270285
11992,210,118,14.6456117630005
11993,210,119,460.076110601425
11994,210,120,123.467905700207
11995,210,121,295.06742861867
11996,210,122,162.81937456131
11997,210,123,414.557506501675
11998,210,124,164.759853720665
11999,210,125,3.99417832493782
12000,210,126,6.3960747718811
12001,210,127,8.2991074025631
12002,210,128,8.82429453730583
12003,210,129,95.1348676979542
12004,210,130,29.7706896960735
12005,210,131,206.988198310137
12006,210,132,10.7282953858376
12007,210,133,11.9952875971794
12008,210,134,11.5278663337231
12009,210,135,7.8903933763504
12010,210,136,5.22055098414421
12011,210,137,27.1010546088219
12012,210,138,38.961595416069
12013,210,139,21.4314044415951
12014,210,140,21.757579356432
12015,210,141,74.6865562200546
12016,210,142,206.224303394556
12017,210,143,85.2155051529408
12018,210,144,186.317215293646
12019,210,145,7.84704059362411
12020,210,146,2.37884819507599
12021,210,147,183.670743256807
12022,210,148,5.21979129314423
12023,210,150,14.0021050274372
12024,210,151,389.270047932863
12025,210,152,47.0050537884235
12026,210,153,488.636846750975
12027,210,154,157.662373870611
12028,210,155,8.81576457619667
12029,210,156,26.3324793577194
12030,210,157,55.5498541295528
12031,210,158,92.901587754488
12032,210,159,51.7911575436592
12033,210,160,99.5984178483486
12034,210,161,523.044310808182
12035,210,162,10.8517201542854
12036,210,163,3.82868087291718
12037,210,164,0.835422992706299
12038,210,165,0.715325683355331
12039,210,166,27.7246377468109
12040,210,167,6.52481415867805
12041,210,168,217.450994759798
12042,210,169,465.865386754274
12043,210,170,344.845805943012
12044,210,171,7.62403133511543
12045,210,172,6.57049736380577
12046,210,173,13.9340976774693
12047,210,174,27.1963259875774
12048,210,175,31.2346650958061
12049,210,176,496.118743568659
12050,210,177,501.427232801914
12051,210,178,552.38121548295
12052,210,179,744.587620526552
12053,210,180,212.131994873285
12054,210,181,88.5411328673363
12055,210,183,12.6892694830894
12056,210,184,4.79103863239288
12057,210,185,44.9247590005398
12058,210,186,259.110476732254
12059,210,187,4.62985190749168
12060,210,188,133.716921150684
12061,210,189,22.7158905565739
12062,210,190,665.482414841652
12063,210,191,0.992793500423431
12064,210,192,8.47945192456245
12065,210,193,461.638346552849
12066,210,194,541.381248503923
12067,210,195,19.3358262479305
12068,210,196,7.22305747866631
12069,210,197,14.6515192389488
12070,210,198,4.38753965497017
12071,210,199,7.33366122841835
12072,210,200,9.40235033631325
12073,210,201,23.8085296750069
12074,210,202,68.7159953117371
12075,210,203,190.320201545954
12076,210,204,11.7931447029114
12077,210,205,5.66173449158669
12078,210,206,0.882906913757324
12079,210,207,1.66837745904922
12080,210,208,10.6034632921219
12081,210,209,2969.16620394588
12082,211,0,33.2102213203907
12083,211,2,0.811937928199768
12084,211,3,3.7682541012764
12085,211,4,1.32484841346741
12086,211,6,2.25225442647934
12087,211,7,4.26942792534828
12088,211,10,7.7734237909317
12089,211,11,0.657989919185638
12090,211,12,8.75259923934937
12091,211,13,4.51181942224503
12092,211,14,0.716035842895508
12093,211,16,2.18027716875076
12094,211,17,0.857833087444305
12095,211,18,6.79977723956108
12096,211,19,24.5767007172108
12097,211,21,0.448750108480453
12098,211,22,4.18134155869484
12099,211,24,0.673038363456726
12100,211,25,1.78350079059601
12101,211,28,3.98135271668434
12102,211,32,0.547315001487732
12103,211,33,6.89597702026367
12104,211,34,1.09201791882515
12105,211,35,1.07429549098015
12106,211,37,1.56823483109474
12107,211,38,9.80502600967884
12108,211,39,9.19451886415482
12109,211,40,1.06008630990982
12110,211,41,0.840477555990219
12111,211,43,3.02880030870438
12112,211,44,4.25722435116768
12113,211,45,14.259653955698
12114,211,46,22.9882415831089
12115,211,47,1.19719654321671
12116,211,48,6.66710120439529
12117,211,50,13.6580826342106
12118,211,52,3.15610694885254
12119,211,53,4.74796423316002
12120,211,55,1.47294491529465
12121,211,58,2.2628960609436
12122,211,60,0.299971699714661
12123,211,61,4.63787421584129
12124,211,62,11.0926586985588
12125,211,63,7.87572225928307
12126,211,65,6.83138927817345
12127,211,66,3.78565660119057
12128,211,68,3.73918610811234
12129,211,69,14.6205747425556
12130,211,70,2.11843639612198
12131,211,71,10.1918743252754
12132,211,72,20.4788507819176
12133,211,73,11.5520013272762
12134,211,74,2.68138861656189
12135,211,75,2.41628897190094
12136,211,76,6.84507536888123
12137,211,77,5.97325512766838
12138,211,78,1.40384614467621
12139,211,79,5.44573223590851
12140,211,80,1.76319098472595
12141,211,81,28.338500648737
12142,211,82,10.1927857398987
12143,211,83,4.74266415834427
12144,211,84,1.73032212257385
12145,211,85,1.44416216015816
12146,211,86,2.93838229775429
12147,211,87,0.399507611989975
12148,211,88,40.2551269233227
12149,211,89,8.17999830842018
12150,211,90,26.0644330978394
12151,211,91,21.1252634227276
12152,211,93,2.41042423248291
12153,211,94,4.16042798757553
12154,211,95,4.96131530404091
12155,211,96,1.949273198843
12156,211,97,4.08165049552917
12157,211,98,0.388925224542618
12158,211,99,0.317922741174698
12159,211,101,423.585506230593
12160,211,102,50.6460857689381
12161,211,103,8.84845006465912
12162,211,104,15.9470157027245
12163,211,105,46.9432528018951
12164,211,106,25.5932397246361
12165,211,107,32.5811937153339
12166,211,108,11.436449855566
12167,211,109,12.3219501674175
12168,211,110,25.7269200533628
12169,211,111,10.3290409743786
12170,211,112,7.75718975067139
12171,211,113,22.4371302127838
12172,211,114,107.743318229914
12173,211,115,45.8686355948448
12174,211,116,9.46548587083817
12175,211,117,52.6521153151989
12176,211,118,69.0459129810333
12177,211,119,239.089942336082
12178,211,120,290.800114363432
